account_no,family_members,segment_gender_f,segment_gender_m,age_group,district,region,segment_cd_lifestyle,segment_dsc_lifestyle,segment_cd_value_cnt,segment_dsc_value_cnt,segment_cd_lifestage,segment_dsc_lifestage,segment_cd_pss,segment_dsc_pss
839954037638,5,0,1,>=65 anos,braga,litoral norte,7,Os Promocionais Atentos,7,Occasional Small,2,Senior,5,Low Price/own Brand
839958499897,3,1,1,45-55 anos,castelo branco,interior centro,2,Os Urbanos Sofisticados,1,Loyal Large,5,Active Adults,6,Neutral Ps
839966565600,11,1,0,45-55 anos,setúbal,litoral sul,2,Os Urbanos Sofisticados,5,Frequent Small,5,Active Adults,2,High Ps
839967242258,6,1,0,>=65 anos,,NA,2,Os Urbanos Sofisticados,4,Frequent Medium,1,Family Supporters,6,Neutral Ps
839967938281,0,0,1,45-55 anos,na,NA,5,Os Tradicionais Frequentes,6,Occasional Medium,5,Active Adults,2,High Ps
839968495199,4,0,1,55-65 anos,santarém,interior centro,2,Os Urbanos Sofisticados,6,Occasional Medium,5,Active Adults,8,Price Upscale
839970572373,4,1,0,55-65 anos,setúbal,litoral sul,2,Os Urbanos Sofisticados,7,Occasional Small,2,Senior,4,Medium Ps
839972614088,7,0,1,55-65 anos,portalegre,interior centro,7,Os Promocionais Atentos,8,No Value,6,No Value,9,No Value
839976843187,7,1,0,55-65 anos,lisboa,litoral sul,3,Os Pais Práticos,6,Occasional Medium,5,Active Adults,3,Medium-high Ps
839986127406,2,1,0,45-55 anos,lisboa,litoral sul,4,Os Generalistas Disciplinados,2,Loyal Medium,5,Active Adults,1,Very High Ps
839997830910,2,1,0,>=65 anos,na,NA,5,Os Tradicionais Frequentes,1,Loyal Large,2,Senior,5,Low Price/own Brand
840003344465,3,0,1,55-65 anos,lisboa,litoral sul,6,Os Económicos Focados,7,Occasional Small,5,Active Adults,7,No Ps
840004586734,0,1,1,35-45 anos,setúbal,litoral sul,4,Os Generalistas Disciplinados,3,Loyal Small,4,Family With Kids,6,Neutral Ps
840008976036,3,1,0,35-45 anos,lisboa,litoral sul,5,Os Tradicionais Frequentes,6,Occasional Medium,5,Active Adults,2,High Ps
840016223976,3,1,0,>=65 anos,coimbra,litoral centro,7,Os Promocionais Atentos,8,No Value,6,No Value,9,No Value
840033574566,2,0,1,55-65 anos,na,NA,5,Os Tradicionais Frequentes,7,Occasional Small,2,Senior,7,No Ps
840034777713,4,1,0,55-65 anos,porto,litoral norte,6,Os Económicos Focados,7,Occasional Small,5,Active Adults,3,Medium-high Ps
840036187770,2,1,0,>=65 anos,porto,litoral norte,4,Os Generalistas Disciplinados,1,Loyal Large,2,Senior,3,Medium-high Ps
840041764386,2,1,0,>=65 anos,lisboa,litoral sul,5,Os Tradicionais Frequentes,8,No Value,6,No Value,9,No Value
840045783991,1,1,0,>=65 anos,vila real,interior norte,4,Os Generalistas Disciplinados,5,Frequent Small,2,Senior,7,No Ps
840060400838,3,1,0,45-55 anos,braga,litoral norte,4,Os Generalistas Disciplinados,4,Frequent Medium,4,Family With Kids,6,Neutral Ps
840062735136,3,1,0,55-65 anos,lisboa,litoral sul,5,Os Tradicionais Frequentes,6,Occasional Medium,5,Active Adults,4,Medium Ps
840095108464,4,1,0,>=65 anos,na,NA,8,Sem Valor,8,No Value,6,No Value,9,No Value
840098684767,8,0,1,45-55 anos,lisboa,litoral sul,1,Os Saudáveis Exigentes,2,Loyal Medium,4,Family With Kids,6,Neutral Ps
840105313291,4,1,0,55-65 anos,porto,litoral norte,5,Os Tradicionais Frequentes,4,Frequent Medium,5,Active Adults,8,Price Upscale
840114333181,2,1,0,35-45 anos,faro,sul,3,Os Pais Práticos,8,No Value,4,Family With Kids,3,Medium-high Ps
840117255091,6,1,0,>=65 anos,lisboa,litoral sul,1,Os Saudáveis Exigentes,8,No Value,6,No Value,7,No Ps
840120511351,5,1,0,>=65 anos,viseu,interior norte,7,Os Promocionais Atentos,4,Frequent Medium,1,Family Supporters,8,Price Upscale
840121624979,3,0,1,45-55 anos,lisboa,litoral sul,2,Os Urbanos Sofisticados,2,Loyal Medium,5,Active Adults,5,Low Price/own Brand
840127586703,6,0,1,>=65 anos,setúbal,litoral sul,4,Os Generalistas Disciplinados,8,No Value,6,No Value,9,No Value
840134706931,2,1,0,35-45 anos,coimbra,litoral centro,2,Os Urbanos Sofisticados,8,No Value,5,Active Adults,5,Low Price/own Brand
840136050629,6,0,1,25-35 anos,coimbra,litoral centro,5,Os Tradicionais Frequentes,8,No Value,2,Senior,3,Medium-high Ps
840137049274,2,0,1,45-55 anos,leiria,litoral centro,2,Os Urbanos Sofisticados,1,Loyal Large,5,Active Adults,1,Very High Ps
840138280263,4,1,0,45-55 anos,lisboa,litoral sul,1,Os Saudáveis Exigentes,5,Frequent Small,5,Active Adults,4,Medium Ps
840142246057,4,1,1,25-35 anos,porto,litoral norte,4,Os Generalistas Disciplinados,7,Occasional Small,5,Active Adults,2,High Ps
840152303467,3,0,1,25-35 anos,ilha da madeira,litoral sul,6,Os Económicos Focados,3,Loyal Small,4,Family With Kids,6,Neutral Ps
840152890568,3,1,1,35-45 anos,évora,interior sul,6,Os Económicos Focados,3,Loyal Small,4,Family With Kids,5,Low Price/own Brand
840154239184,1,1,0,25-35 anos,vila real,interior norte,2,Os Urbanos Sofisticados,6,Occasional Medium,5,Active Adults,6,Neutral Ps
840159096120,0,1,0,>=65 anos,santarém,interior centro,5,Os Tradicionais Frequentes,3,Loyal Small,2,Senior,5,Low Price/own Brand
840160384687,3,0,1,>=65 anos,na,NA,6,Os Económicos Focados,8,No Value,2,Senior,2,High Ps
840164017475,1,0,1,55-65 anos,faro,sul,7,Os Promocionais Atentos,8,No Value,6,No Value,9,No Value
840172285200,3,1,0,45-55 anos,lisboa,litoral sul,1,Os Saudáveis Exigentes,2,Loyal Medium,5,Active Adults,6,Neutral Ps
840179947023,0,0,0,45-55 anos,vila real,interior norte,5,Os Tradicionais Frequentes,8,No Value,5,Active Adults,7,No Ps
840194913877,1,0,1,55-65 anos,lisboa,litoral sul,7,Os Promocionais Atentos,8,No Value,6,No Value,9,No Value
840207068409,3,1,1,18-25 anos,beja,interior sul,7,Os Promocionais Atentos,8,No Value,6,No Value,9,No Value
840210083270,3,1,0,25-35 anos,setúbal,litoral sul,4,Os Generalistas Disciplinados,8,No Value,4,Family With Kids,5,Low Price/own Brand
840213576349,2,1,0,25-35 anos,lisboa,litoral sul,1,Os Saudáveis Exigentes,4,Frequent Medium,3,Family With Young Adults,2,High Ps
840215274383,6,0,1,45-55 anos,braga,litoral norte,7,Os Promocionais Atentos,8,No Value,6,No Value,9,No Value
840222386543,2,1,1,>=65 anos,coimbra,litoral centro,1,Os Saudáveis Exigentes,1,Loyal Large,2,Senior,6,Neutral Ps
840227060783,1,1,0,>=65 anos,santarém,interior centro,7,Os Promocionais Atentos,8,No Value,6,No Value,9,No Value
840231707872,4,0,1,45-55 anos,porto,litoral norte,7,Os Promocionais Atentos,8,No Value,6,No Value,9,No Value
840237577677,0,0,1,18-25 anos,santarém,interior centro,6,Os Económicos Focados,5,Frequent Small,5,Active Adults,2,High Ps
840249525861,1,1,0,25-35 anos,lisboa,litoral sul,3,Os Pais Práticos,8,No Value,6,No Value,9,No Value
840254527942,3,1,0,25-35 anos,lisboa,litoral sul,1,Os Saudáveis Exigentes,7,Occasional Small,4,Family With Kids,3,Medium-high Ps
840255677571,0,1,0,18-25 anos,na,NA,6,Os Económicos Focados,1,Loyal Large,3,Family With Young Adults,6,Neutral Ps
840256400929,2,1,0,25-35 anos,porto,litoral norte,6,Os Económicos Focados,1,Loyal Large,4,Family With Kids,6,Neutral Ps
840259443322,3,1,0,35-45 anos,coimbra,litoral centro,3,Os Pais Práticos,2,Loyal Medium,4,Family With Kids,5,Low Price/own Brand
840270475497,0,1,0,25-35 anos,setúbal,litoral sul,7,Os Promocionais Atentos,8,No Value,6,No Value,9,No Value
840277338320,2,0,1,45-55 anos,lisboa,litoral sul,8,Sem Valor,8,No Value,6,No Value,9,No Value
840280745306,0,0,1,45-55 anos,na,NA,8,Sem Valor,8,No Value,6,No Value,9,No Value
840281429151,2,0,1,>=65 anos,na,NA,4,Os Generalistas Disciplinados,5,Frequent Small,1,Family Supporters,4,Medium Ps
840283332831,0,0,0,45-55 anos,na,NA,1,Os Saudáveis Exigentes,2,Loyal Medium,5,Active Adults,8,Price Upscale
840284215553,0,1,1,18-25 anos,porto,litoral norte,2,Os Urbanos Sofisticados,2,Loyal Medium,5,Active Adults,5,Low Price/own Brand
840287011107,0,0,0,45-55 anos,na,NA,8,Sem Valor,8,No Value,6,No Value,9,No Value
840288554528,0,1,0,25-35 anos,viseu,interior norte,2,Os Urbanos Sofisticados,5,Frequent Small,5,Active Adults,5,Low Price/own Brand
840291083159,1,1,0,>=65 anos,porto,litoral norte,5,Os Tradicionais Frequentes,7,Occasional Small,2,Senior,4,Medium Ps
840291881857,4,1,0,25-35 anos,porto,litoral norte,6,Os Económicos Focados,4,Frequent Medium,5,Active Adults,3,Medium-high Ps
840299498941,4,1,1,25-35 anos,coimbra,litoral centro,5,Os Tradicionais Frequentes,4,Frequent Medium,3,Family With Young Adults,5,Low Price/own Brand
840306192903,0,0,0,45-55 anos,na,NA,7,Os Promocionais Atentos,7,Occasional Small,6,No Value,9,No Value
847001645686,2,0,1,55-65 anos,aveiro,litoral norte,6,Os Económicos Focados,3,Loyal Small,5,Active Adults,1,Very High Ps
847001807244,0,1,0,55-65 anos,na,NA,8,Sem Valor,8,No Value,6,No Value,9,No Value
847007417171,0,1,0,35-45 anos,porto,litoral norte,4,Os Generalistas Disciplinados,8,No Value,6,No Value,9,No Value
847008225201,0,1,1,55-65 anos,setúbal,litoral sul,2,Os Urbanos Sofisticados,1,Loyal Large,5,Active Adults,6,Neutral Ps
847009928191,0,0,1,>=65 anos,setúbal,litoral sul,5,Os Tradicionais Frequentes,4,Frequent Medium,2,Senior,8,Price Upscale
847009979025,0,0,1,45-55 anos,na,NA,7,Os Promocionais Atentos,8,No Value,6,No Value,9,No Value
847099297371,0,1,1,35-45 anos,porto,litoral norte,2,Os Urbanos Sofisticados,1,Loyal Large,5,Active Adults,1,Very High Ps
847107623212,0,1,0,45-55 anos,braga,litoral norte,6,Os Económicos Focados,6,Occasional Medium,5,Active Adults,5,Low Price/own Brand
847108789177,1,1,0,18-25 anos,lisboa,litoral sul,3,Os Pais Práticos,4,Frequent Medium,4,Family With Kids,6,Neutral Ps
847109390048,1,0,1,55-65 anos,porto,litoral norte,7,Os Promocionais Atentos,8,No Value,2,Senior,4,Medium Ps
849406639628,0,1,0,25-35 anos,lisboa,litoral sul,4,Os Generalistas Disciplinados,6,Occasional Medium,4,Family With Kids,3,Medium-high Ps
849407095284,0,0,0,35-45 anos,na,NA,2,Os Urbanos Sofisticados,6,Occasional Medium,4,Family With Kids,2,High Ps
849412792338,0,1,1,25-35 anos,castelo branco,interior centro,2,Os Urbanos Sofisticados,4,Frequent Medium,5,Active Adults,3,Medium-high Ps
849419440881,0,1,0,25-35 anos,na,NA,1,Os Saudáveis Exigentes,4,Frequent Medium,5,Active Adults,8,Price Upscale
849423126798,0,1,1,45-55 anos,braga,litoral norte,1,Os Saudáveis Exigentes,1,Loyal Large,5,Active Adults,6,Neutral Ps
849424512644,0,0,0,35-45 anos,na,NA,7,Os Promocionais Atentos,8,No Value,6,No Value,9,No Value
849427484542,3,1,0,25-35 anos,braga,litoral norte,2,Os Urbanos Sofisticados,2,Loyal Medium,4,Family With Kids,6,Neutral Ps
849428650243,0,1,0,18-25 anos,faro,sul,5,Os Tradicionais Frequentes,8,No Value,5,Active Adults,8,Price Upscale
849430092748,0,0,0,18-25 anos,braga,litoral norte,2,Os Urbanos Sofisticados,8,No Value,5,Active Adults,2,High Ps
849430596383,0,0,0,25-35 anos,na,NA,8,Sem Valor,8,No Value,6,No Value,9,No Value
839908609508,2,1,0,>=65 anos,lisboa,litoral sul,5,Os Tradicionais Frequentes,5,Frequent Small,2,Senior,5,Low Price/own Brand
839909387792,3,0,1,>=65 anos,lisboa,litoral sul,5,Os Tradicionais Frequentes,7,Occasional Small,1,Family Supporters,4,Medium Ps
839910851978,1,1,0,45-55 anos,lisboa,litoral sul,1,Os Saudáveis Exigentes,7,Occasional Small,5,Active Adults,8,Price Upscale
839912859364,1,1,0,>=65 anos,coimbra,litoral centro,4,Os Generalistas Disciplinados,8,No Value,6,No Value,9,No Value
839915267135,5,1,0,45-55 anos,leiria,litoral centro,4,Os Generalistas Disciplinados,7,Occasional Small,5,Active Adults,3,Medium-high Ps
839919727236,2,1,0,>=65 anos,na,NA,4,Os Generalistas Disciplinados,6,Occasional Medium,2,Senior,7,No Ps
839920071420,3,1,0,>=65 anos,lisboa,litoral sul,2,Os Urbanos Sofisticados,2,Loyal Medium,2,Senior,1,Very High Ps
839920630771,2,1,0,35-45 anos,viseu,interior norte,4,Os Generalistas Disciplinados,5,Frequent Small,3,Family With Young Adults,3,Medium-high Ps
839922070537,3,1,0,55-65 anos,faro,sul,5,Os Tradicionais Frequentes,4,Frequent Medium,5,Active Adults,1,Very High Ps
839923877371,5,0,1,>=65 anos,porto,litoral norte,7,Os Promocionais Atentos,8,No Value,6,No Value,9,No Value
839926088101,3,1,0,>=65 anos,porto,litoral norte,1,Os Saudáveis Exigentes,1,Loyal Large,2,Senior,1,Very High Ps
839932623723,4,1,1,>=65 anos,braga,litoral norte,7,Os Promocionais Atentos,7,Occasional Small,2,Senior,7,No Ps
839932737697,4,1,0,25-35 anos,lisboa,litoral sul,7,Os Promocionais Atentos,7,Occasional Small,4,Family With Kids,4,Medium Ps
839946184562,11,0,1,>=65 anos,ilha da madeira,litoral sul,4,Os Generalistas Disciplinados,5,Frequent Small,1,Family Supporters,7,No Ps
839956354351,3,1,0,55-65 anos,coimbra,litoral centro,3,Os Pais Práticos,8,No Value,4,Family With Kids,7,No Ps
839960194985,1,1,0,55-65 anos,braga,litoral norte,5,Os Tradicionais Frequentes,6,Occasional Medium,4,Family With Kids,2,High Ps
839973666031,0,1,0,>=65 anos,na,NA,7,Os Promocionais Atentos,8,No Value,6,No Value,9,No Value
839975363402,1,1,0,45-55 anos,setúbal,litoral sul,7,Os Promocionais Atentos,6,Occasional Medium,5,Active Adults,7,No Ps
839979455285,5,1,0,45-55 anos,porto,litoral norte,2,Os Urbanos Sofisticados,4,Frequent Medium,4,Family With Kids,6,Neutral Ps
839993000587,4,0,1,55-65 anos,braga,litoral norte,5,Os Tradicionais Frequentes,8,No Value,6,No Value,9,No Value
840000953165,2,1,0,>=65 anos,lisboa,litoral sul,4,Os Generalistas Disciplinados,3,Loyal Small,2,Senior,2,High Ps
840002454158,1,1,1,>=65 anos,lisboa,litoral sul,1,Os Saudáveis Exigentes,1,Loyal Large,2,Senior,6,Neutral Ps
840006121681,4,1,0,45-55 anos,santarém,interior centro,3,Os Pais Práticos,7,Occasional Small,4,Family With Kids,1,Very High Ps
840006875614,3,1,0,35-45 anos,na,NA,3,Os Pais Práticos,8,No Value,5,Active Adults,4,Medium Ps
840010389449,3,1,0,35-45 anos,lisboa,litoral sul,7,Os Promocionais Atentos,7,Occasional Small,2,Senior,9,No Value
840011117761,4,1,1,35-45 anos,lisboa,litoral sul,3,Os Pais Práticos,1,Loyal Large,4,Family With Kids,1,Very High Ps
840013341034,1,1,0,>=65 anos,na,NA,5,Os Tradicionais Frequentes,8,No Value,2,Senior,3,Medium-high Ps
840030181620,2,0,1,>=65 anos,leiria,litoral centro,6,Os Económicos Focados,5,Frequent Small,2,Senior,5,Low Price/own Brand
840030876038,4,0,1,55-65 anos,ilha de porto santo,litoral sul,4,Os Generalistas Disciplinados,6,Occasional Medium,5,Active Adults,3,Medium-high Ps
840034696172,3,1,0,>=65 anos,porto,litoral norte,4,Os Generalistas Disciplinados,7,Occasional Small,2,Senior,7,No Ps
840047984672,0,1,0,>=65 anos,lisboa,litoral sul,4,Os Generalistas Disciplinados,7,Occasional Small,2,Senior,7,No Ps
840049498744,5,0,1,55-65 anos,braga,litoral norte,1,Os Saudáveis Exigentes,7,Occasional Small,2,Senior,2,High Ps
840051035377,3,1,0,35-45 anos,aveiro,litoral norte,1,Os Saudáveis Exigentes,4,Frequent Medium,3,Family With Young Adults,1,Very High Ps
840052849447,1,1,0,45-55 anos,lisboa,litoral sul,7,Os Promocionais Atentos,7,Occasional Small,2,Senior,4,Medium Ps
840053575024,4,1,1,25-35 anos,lisboa,litoral sul,7,Os Promocionais Atentos,6,Occasional Medium,4,Family With Kids,2,High Ps
840061057260,2,0,1,>=65 anos,leiria,litoral centro,8,Sem Valor,8,No Value,6,No Value,9,No Value
840090700410,4,0,1,35-45 anos,lisboa,litoral sul,3,Os Pais Práticos,8,No Value,6,No Value,9,No Value
840100661342,2,0,0,>=65 anos,ilha da madeira,litoral sul,4,Os Generalistas Disciplinados,2,Loyal Medium,4,Family With Kids,6,Neutral Ps
840107471729,1,1,0,35-45 anos,lisboa,litoral sul,1,Os Saudáveis Exigentes,7,Occasional Small,5,Active Adults,2,High Ps
840110209084,0,1,0,45-55 anos,porto,litoral norte,1,Os Saudáveis Exigentes,4,Frequent Medium,5,Active Adults,4,Medium Ps
840120587790,3,1,0,35-45 anos,portalegre,interior centro,5,Os Tradicionais Frequentes,5,Frequent Small,1,Family Supporters,2,High Ps
840121221089,5,1,1,55-65 anos,na,NA,4,Os Generalistas Disciplinados,8,No Value,5,Active Adults,5,Low Price/own Brand
840130148370,4,1,0,25-35 anos,braga,litoral norte,7,Os Promocionais Atentos,8,No Value,5,Active Adults,2,High Ps
840143988000,1,1,0,55-65 anos,lisboa,litoral sul,7,Os Promocionais Atentos,7,Occasional Small,6,No Value,9,No Value
840151751887,4,1,0,25-35 anos,porto,litoral norte,1,Os Saudáveis Exigentes,5,Frequent Small,5,Active Adults,2,High Ps
840158945279,4,0,1,35-45 anos,aveiro,litoral norte,3,Os Pais Práticos,8,No Value,5,Active Adults,2,High Ps
840159131138,2,1,1,>=65 anos,guarda,interior norte,6,Os Económicos Focados,1,Loyal Large,2,Senior,6,Neutral Ps
840163754401,1,1,0,45-55 anos,faro,sul,4,Os Generalistas Disciplinados,4,Frequent Medium,5,Active Adults,2,High Ps
840163984020,0,0,1,25-35 anos,vila real,interior norte,4,Os Generalistas Disciplinados,8,No Value,4,Family With Kids,3,Medium-high Ps
840166457491,3,0,1,>=65 anos,leiria,litoral centro,7,Os Promocionais Atentos,8,No Value,2,Senior,7,No Ps
840175232881,1,0,1,25-35 anos,faro,sul,1,Os Saudáveis Exigentes,6,Occasional Medium,4,Family With Kids,2,High Ps
840190284329,1,0,1,55-65 anos,lisboa,litoral sul,4,Os Generalistas Disciplinados,7,Occasional Small,6,No Value,9,No Value
840212025681,2,1,0,35-45 anos,braga,litoral norte,8,Sem Valor,8,No Value,6,No Value,9,No Value
840213159446,0,0,1,18-25 anos,setúbal,litoral sul,6,Os Económicos Focados,4,Frequent Medium,6,No Value,5,Low Price/own Brand
840216160104,0,1,0,25-35 anos,porto,litoral norte,7,Os Promocionais Atentos,8,No Value,6,No Value,9,No Value
840216722210,2,1,0,>=65 anos,viana do castelo,litoral norte,5,Os Tradicionais Frequentes,6,Occasional Medium,2,Senior,5,Low Price/own Brand
840219596638,0,0,1,35-45 anos,braga,litoral norte,4,Os Generalistas Disciplinados,1,Loyal Large,3,Family With Young Adults,2,High Ps
840221157175,4,0,1,25-35 anos,lisboa,litoral sul,1,Os Saudáveis Exigentes,4,Frequent Medium,5,Active Adults,1,Very High Ps
840222393439,0,1,0,25-35 anos,viseu,interior norte,1,Os Saudáveis Exigentes,4,Frequent Medium,5,Active Adults,1,Very High Ps
840224214257,3,1,0,45-55 anos,coimbra,litoral centro,6,Os Económicos Focados,2,Loyal Medium,5,Active Adults,5,Low Price/own Brand
840229546558,1,0,1,18-25 anos,ilha da madeira,litoral sul,2,Os Urbanos Sofisticados,8,No Value,5,Active Adults,7,No Ps
840231484131,3,1,0,45-55 anos,ilha terceira,INSCO,3,Os Pais Práticos,1,Loyal Large,4,Family With Kids,6,Neutral Ps
840237511220,0,1,0,25-35 anos,évora,interior sul,7,Os Promocionais Atentos,8,No Value,5,Active Adults,5,Low Price/own Brand
840238883661,0,0,1,18-25 anos,lisboa,litoral sul,1,Os Saudáveis Exigentes,6,Occasional Medium,5,Active Adults,7,No Ps
840240579446,2,0,1,35-45 anos,faro,sul,2,Os Urbanos Sofisticados,4,Frequent Medium,5,Active Adults,3,Medium-high Ps
840245356318,2,1,1,18-25 anos,porto,litoral norte,6,Os Económicos Focados,2,Loyal Medium,5,Active Adults,8,Price Upscale
840245867364,3,0,1,55-65 anos,bragança,interior norte,5,Os Tradicionais Frequentes,7,Occasional Small,2,Senior,4,Medium Ps
840246537358,3,1,0,25-35 anos,viana do castelo,litoral norte,4,Os Generalistas Disciplinados,4,Frequent Medium,4,Family With Kids,8,Price Upscale
840247355548,5,1,0,45-55 anos,porto,litoral norte,7,Os Promocionais Atentos,8,No Value,6,No Value,9,No Value
840247793781,3,1,0,18-25 anos,lisboa,litoral sul,4,Os Generalistas Disciplinados,8,No Value,5,Active Adults,7,No Ps
840249829853,2,1,0,25-35 anos,faro,sul,1,Os Saudáveis Exigentes,8,No Value,1,Family Supporters,5,Low Price/own Brand
840256811035,0,0,1,25-35 anos,leiria,litoral centro,2,Os Urbanos Sofisticados,3,Loyal Small,4,Family With Kids,8,Price Upscale
840265626026,1,0,1,35-45 anos,aveiro,litoral norte,1,Os Saudáveis Exigentes,1,Loyal Large,2,Senior,3,Medium-high Ps
840284720962,0,0,0,45-55 anos,évora,interior sul,7,Os Promocionais Atentos,8,No Value,6,No Value,9,No Value
840285185695,4,1,1,45-55 anos,aveiro,litoral norte,3,Os Pais Práticos,1,Loyal Large,5,Active Adults,6,Neutral Ps
840301201559,2,1,0,55-65 anos,lisboa,litoral sul,7,Os Promocionais Atentos,7,Occasional Small,2,Senior,4,Medium Ps
840301241077,0,0,0,45-55 anos,na,NA,8,Sem Valor,8,No Value,6,No Value,9,No Value
840303481891,5,0,1,>=65 anos,castelo branco,interior centro,8,Sem Valor,8,No Value,2,Senior,7,No Ps
840303539790,4,0,1,35-45 anos,faro,sul,1,Os Saudáveis Exigentes,1,Loyal Large,4,Family With Kids,8,Price Upscale
840306207245,1,0,1,18-25 anos,beja,interior sul,4,Os Generalistas Disciplinados,7,Occasional Small,5,Active Adults,4,Medium Ps
840309184059,3,1,0,55-65 anos,aveiro,litoral norte,8,Sem Valor,7,Occasional Small,6,No Value,9,No Value
846999361588,0,0,1,55-65 anos,beja,interior sul,7,Os Promocionais Atentos,6,Occasional Medium,6,No Value,9,No Value
846999793836,0,1,0,55-65 anos,porto,litoral norte,6,Os Económicos Focados,5,Frequent Small,4,Family With Kids,5,Low Price/own Brand
846999830989,0,0,1,>=65 anos,lisboa,litoral sul,1,Os Saudáveis Exigentes,1,Loyal Large,2,Senior,1,Very High Ps
